,name,date,file_name,status,original_url,final_url,encoding
29,uebermedien,2021-04-14,data-lake/2021-04-14-uebermedien.html,200,https://uebermedien.de/,https://uebermedien.de/,UTF-8
30,vulture,2021-04-14,data-lake/2021-04-14-vulture.html,200,https://www.vulture.com/,https://www.vulture.com/,utf-8
31,boerse,2021-04-14,data-lake/2021-04-14-boerse.html,200,https://www.boersenblatt.net/,https://www.boersenblatt.net/,UTF-8
32,buchreport,2021-04-14,data-lake/2021-04-14-buchreport.html,200,https://www.buchreport.de/,https://www.buchreport.de/,UTF-8
33,54books,2021-04-14,data-lake/2021-04-14-54books.html,200,https://www.54books.de/,https://www.54books.de/,ISO-8859-1
34,dlf,2021-04-14,data-lake/2021-04-14-dlf.html,200,https://www.deutschlandfunk.de/,https://www.deutschlandfunk.de/,utf-8
35,dw,2021-04-14,data-lake/2021-04-14-dw.html,200,https://www.dw.com/de/,https://www.dw.com/de/themen/s-9077,UTF-8
36,spiegel,2021-04-14,data-lake/2021-04-14-spiegel.html,200,https://www.spiegel.de/,https://www.spiegel.de/,utf-8
37,cnn,2021-04-14,data-lake/2021-04-14-cnn.html,200,https://edition.cnn.com/,https://edition.cnn.com/,utf-8
38,bbc,2021-04-14,data-lake/2021-04-14-bbc.html,200,https://www.bbc.com/,https://www.bbc.com/,utf-8
39,dhv,2021-04-14,data-lake/2021-04-14-dhv.html,200,https://www.dhv.de/,https://www.dhv.de/home-deutsch/,utf-8
40,mm,2021-04-14,data-lake/2021-04-14-mm.html,200,https://www.manager-magazin.de/,https://www.manager-magazin.de/,utf-8
41,stern,2021-04-14,data-lake/2021-04-14-stern.html,200,https://www.stern.de/,https://www.stern.de/,utf-8
42,tagesschau,2021-04-14,data-lake/2021-04-14-tagesschau.html,200,https://www.tagesschau.de/,https://www.tagesschau.de/,utf-8
43,zvw,2021-04-14,data-lake/2021-04-14-zvw.html,200,https://www.zvw.de/,https://www.zvw.de/,utf-8
44,ieee,2021-04-14,data-lake/2021-04-14-ieee.html,200,https://www.ieee.org/,https://www.ieee.org/,utf-8
45,anwaltsverein,2021-04-14,data-lake/2021-04-14-anwaltsverein.html,200,https://anwaltverein.de/,https://anwaltverein.de/de/,utf-8
46,wiwo,2021-04-14,data-lake/2021-04-14-wiwo.html,200,https://www.wiwo.de/,https://www.wiwo.de/,utf-8
47,dw,2021-04-14,data-lake/2021-04-14-dw.html,200,https://www.dw.com/,https://www.dw.com/en/top-stories/s-9097,UTF-8
48,dav,2021-04-14,data-lake/2021-04-14-dav.html,200,https://www.alpenverein.de/,https://www.alpenverein.de/,UTF-8
