,name,date,file_name,status,original_url,final_url,encoding
23,atlantic,2023-07-02,data-lake/2023-07-02-atlantic.html,200,https://www.theatlantic.com/,https://www.theatlantic.com/world/,utf-8
24,netzpolitik,2023-07-02,data-lake/2023-07-02-netzpolitik.html,200,https://netzpolitik.org/,https://netzpolitik.org/,UTF-8
25,towardsds,2023-07-02,data-lake/2023-07-02-towardsds.html,200,https://towardsdatascience.com/,https://towardsdatascience.com/?gi=13fa261df2d6,utf-8
26,uebermedien,2023-07-02,data-lake/2023-07-02-uebermedien.html,200,https://uebermedien.de/,https://uebermedien.de/,UTF-8
27,vulture,2023-07-02,data-lake/2023-07-02-vulture.html,200,https://www.vulture.com/,https://www.vulture.com/,utf-8
28,boerse,2023-07-02,data-lake/2023-07-02-boerse.html,200,https://www.boersenblatt.net/,https://www.boersenblatt.net/,UTF-8
29,buchreport,2023-07-02,data-lake/2023-07-02-buchreport.html,200,https://www.buchreport.de/,https://www.buchreport.de/,UTF-8
30,54books,2023-07-02,data-lake/2023-07-02-54books.html,200,https://www.54books.de/,https://www.54books.de/,ISO-8859-1
31,dlf,2023-07-02,data-lake/2023-07-02-dlf.html,200,https://www.deutschlandfunk.de/,https://www.deutschlandfunk.de/,UTF-8
32,dw-de,2023-07-02,data-lake/2023-07-02-dw-de.html,200,https://www.dw.com/de/,https://www.dw.com/de/themen/s-9077,utf-8
33,spiegel,2023-07-02,data-lake/2023-07-02-spiegel.html,200,https://www.spiegel.de/,https://www.spiegel.de/,utf-8
34,cnn,2023-07-02,data-lake/2023-07-02-cnn.html,200,https://edition.cnn.com/,https://edition.cnn.com/,utf-8
35,bbc,2023-07-02,data-lake/2023-07-02-bbc.html,200,https://www.bbc.com/,https://www.bbc.com/,UTF-8
36,dhv,2023-07-02,data-lake/2023-07-02-dhv.html,200,https://www.dhv.de/,https://www.dhv.de/2/,utf-8
37,mm,2023-07-02,data-lake/2023-07-02-mm.html,200,https://www.manager-magazin.de/,https://www.manager-magazin.de/,utf-8
38,stern,2023-07-02,data-lake/2023-07-02-stern.html,200,https://www.stern.de/,https://www.stern.de/,utf-8
39,tagesschau,2023-07-02,data-lake/2023-07-02-tagesschau.html,200,https://www.tagesschau.de/,https://www.tagesschau.de/,UTF-8
40,zvw,2023-07-02,data-lake/2023-07-02-zvw.html,200,https://www.zvw.de/,https://www.zvw.de/,utf-8
41,ieee,2023-07-02,data-lake/2023-07-02-ieee.html,200,https://www.ieee.org/,https://www.ieee.org/,utf-8
42,anwaltsverein,2023-07-02,data-lake/2023-07-02-anwaltsverein.html,200,https://anwaltverein.de/,https://anwaltverein.de/de/,utf-8
43,wiwo,2023-07-02,data-lake/2023-07-02-wiwo.html,200,https://www.wiwo.de/,https://www.wiwo.de/,utf-8
44,dw-en,2023-07-02,data-lake/2023-07-02-dw-en.html,200,https://www.dw.com/,https://www.dw.com/,utf-8
45,dav,2023-07-02,data-lake/2023-07-02-dav.html,200,https://www.alpenverein.de/,https://www.alpenverein.de/,UTF-8
46,zwanzig,2023-07-02,data-lake/2023-07-02-zwanzig.html,200,https://www.20min.ch/,https://www.20min.ch/,utf-8
47,blick,2023-07-02,data-lake/2023-07-02-blick.html,200,https://www.blick.ch/,https://www.blick.ch/,utf-8
48,nzz,2023-07-02,data-lake/2023-07-02-nzz.html,200,https://www.nzz.ch/,https://www.nzz.ch/deutschland,utf-8
49,republik,2023-07-02,data-lake/2023-07-02-republik.html,200,https://www.republik.ch/,https://www.republik.ch/,utf-8
50,ta,2023-07-02,data-lake/2023-07-02-ta.html,200,https://www.tagesanzeiger.ch/,https://www.tagesanzeiger.ch/,utf-8
51,watson-ch,2023-07-02,data-lake/2023-07-02-watson-ch.html,200,https://www.watson.ch/,https://www.watson.ch/,UTF-8
52,nau,2023-07-02,data-lake/2023-07-02-nau.html,200,https://www.nau.ch/,https://www.nau.ch/,UTF-8
53,standard,2023-07-02,data-lake/2023-07-02-standard.html,200,https://www.derstandard.at/,https://www.derstandard.at/consent/tcf/,utf-8
54,kronen,2023-07-02,data-lake/2023-07-02-kronen.html,200,https://www.krone.at/,https://www.krone.at/,ISO-8859-1
55,kurier,2023-07-02,data-lake/2023-07-02-kurier.html,200,https://kurier.at/,https://kurier.at/,utf-8
56,kleine,2023-07-02,data-lake/2023-07-02-kleine.html,200,https://www.kleinezeitung.at/,https://www.kleinezeitung.at/,UTF-8
57,watson-de,2023-07-02,data-lake/2023-07-02-watson-de.html,200,https://www.watson.de/,https://www.watson.de/,UTF-8
58,vice-de,2023-07-02,data-lake/2023-07-02-vice-de.html,200,https://www.vice.com/de,https://www.vice.com/de,utf-8
